rank,artist,spotify_id,listeners,daily_change_listeners,peak_listeners
17800,Karsan Sagathia,4zhIkiQG4uwX1aglCB89fQ,"741,966","2,020","879,564"
17801,Dr. Fresch,1htHgbGwgCWJBfGiQwcRqC,"741,849","1,458","967,412"
17802,Audrey Assad,1GKYNY4rIPnOuTfC0J1IWw,"741,773",513,"879,023"
17803,Froukje,0uBVyPbLZRDNEBiA4fZUlp,"741,725","4,924","1,312,912"
17804,Pakito,4FHn7iPrkpqsUTwRSxfX4l,"741,721","4,612","787,638"
17805,Wizard Chan,4NiZlwuau3hlznWpJYnme4,"741,713","-1,405","1,062,476"
17806,Ray Sepulveda,7FszsCzE5zryW0pO8Bc5f7,"741,693","5,865","741,693"
17807,Shay Lia,3sJQwG0SsGRyv5C5kh4o9a,"741,611","2,677","948,470"
17808,Tháº¯ng,1oD9fKbb7qQ2nhn9JJC24F,"741,534","-5,636","885,135"
17809,JGrrey,66rDbD3tWR3M1uNuIaDAGx,"741,501",-351,"944,773"
17810,Peregrinos del Amor,5xuReDWUr32LPHVtCXE6gM,"741,396","-2,861","795,381"
17811,LILY,1DFzp62fQet0UoMHoJPn4u,"741,288","3,421","741,288"
17812,Roxie,6Lf4vAUaFUR2jAsybC7cGV,"741,262","1,868","1,417,590"
17813,Morgan Evans,6fzQ81ouajOEFqCIB9VwrS,"741,193",771,"3,042,781"
17814,FattMack,3L9uBgjdSGghrzkEpr4Fy7,"741,137","2,941","741,137"
17815,El Jhota,0YX8LuMQAh6ousnyhwXbkz,"740,896",-929,"830,823"
17816,ã«ãã¼(CV:ä¼é§ããã),0NDjPCmjM76Dilt0dKT9gs,"740,830","-2,602","828,915"
17817,EDGR,0WMuIwO9iaJZagSAdO5wuV,"740,735","1,052","740,735"
17818,Åahiden,5HK7EM8b8bRtBdblgV5esY,"740,711","-6,190","841,546"
17819,Nando Produce,1w4C4n43HhI5bgubu3iIsI,"740,680",-507,"981,571"
17820,Felix,6iRRErKYy1iojOaJoq6Ltk,"740,561","-2,306","921,146"
17821,Sirazee,7tjtXVrC3KOf38BflCLLLZ,"740,557","18,606","740,557"
17822,Sonido Famoso,3IjUSrMniLqeMXxUgTjLuq,"740,501","-2,189","748,823"
17823,Crudo Means Raw,3fQP5a7SIC91kV4N8AOy53,"740,479",-606,"1,167,731"
17824,BÃ¹i Anh Tuáº¥n,2Gvp79Cmni6PX13CAlSGex,"740,440","-1,825","754,993"
17825,Liriko Wan,1gRgxJZ5Nw66o6rgljNtlo,"740,426",-541,"741,508"
17826,Midnasty,5vInrcUTu2zWamDqZnnozJ,"740,360",876,"761,953"
17827,DJ WG DO SS,32qJz58OMpD1QBX1qVMGcL,"740,316","1,498","2,583,119"
17828,Kulbir Jhinjer,5xeLNyuZaJBjLpyjopm22n,"740,269","-3,276","828,545"
17829,Watussi,3cjEOnq8YXtjt7QiCEMhMO,"740,241","-1,801","755,834"
17830,Aaron Tveit,68h2f0WXn4zEctSgNYozXx,"740,235",-410,"909,955"
17831,Denon Reed,7uPcIYxrvLRWaL0xQU4TnE,"740,233",-876,"1,576,107"
17832,K7,23H1ellgs9wxOBx2V0fkao,"740,218","3,536","814,625"
17833,Dawilk,71Ys73tqf8PyRWqr8PFpaf,"740,195","8,357","802,433"
17834,Kronan,6AC7fqQQgNwXXpBa5bqyBr,"740,050","2,620","3,203,018"
17835,Goy Arachaporn,08i92Xw2ejoxy4D1agyMPC,"740,006",790,"821,216"
17836,Suzy,4U80LJd8sG6U9YTFP5izka,"739,928","-1,835","1,119,369"
17837,Editors,6e9wIFWhBPHLE9bXK8gtBI,"739,923","1,883","1,214,701"
17838,Dreamgirl,7JPPLV24jlpVoHz5dHN6pR,"739,916",-139,"837,710"
17839,DIAMOND MQT,0O6y1pr1YIKq65c6N3sI9c,"739,728","-6,528","1,262,518"
17840,Arief,1pVG9JdIaFhU7ujJswYi0h,"739,662",202,"826,207"
17841,Laura Bell Bundy,32bisvV1h0yF3PeKmWI6sj,"739,636","3,815","781,284"
17842,MATTN,1RQ3ZwCNI7KniEKIN5kkio,"739,614","7,393","1,720,226"
17843,Tribal Seeds,7jgZFR40bWjwOrRCOZFB02,"739,570","6,085","1,011,101"
17844,Dennis Diaz,0SoI3noc3EERukiCL3tvtL,"739,553",-711,"913,087"
17845,Leo Bueno e Julio Cesar,03WfSOY1QcUmQLJ8fC3qpM,"739,512","4,666","1,098,408"
17846,Ben Crosland,5uNm1FvRSh2IcPNDGQChtr,"739,492",-96,"1,037,154"
17847,Jamal,7wljsIwScBNShUPFULDCB3,"739,417","1,315","772,292"
17848,Tristan Caldwell,2FoRu941GXpIzFwucHfMNh,"739,403",-735,"913,131"
17849,Sx1nxwy,0vX16aPLB5IGeyzFDHBm6T,"739,365",-784,"3,438,004"
17850,Kumi,0RprDFOPQg38NEJXqnwxUn,"739,349","2,340","739,349"
17851,Solu Music,0lpwsK5bX64iD7GjEda5De,"739,316","16,332","739,316"
17852,FARIAS,1C7swBbZLPAFNdk5nFGwgC,"739,271","1,557","1,298,143"
17853,Peter Maffay,5W3s4beu23rOlseCbVOp4l,"739,237","1,326","957,343"
17854,3030,3OHpci0ruhvaMv9F795LR5,"739,129",407,"1,228,592"
17855,Andromedik,7miXLG9boDOGHJaEelSL7T,"739,077",656,"1,508,274"
17856,Yisa Yu,75CM5fojYdKYD0xYSFh22Z,"739,049","2,079","779,931"
17857,AZ,7HqrSDuI9lHuH1CDismTFg,"738,927",307,"1,498,238"
17858,acronym.,5GFRLmuyDjzaobJ5xRFAU0,"738,888",-366,"1,529,347"
17859,Mulatu Astatke,7HGFXtBhRq3g1Ma3nH4Rgv,"738,827",-575,"898,438"
17860,Royal Concertgebouw Orchestra,2HqNckz4bPVT37fWkhugTZ,"738,817",-314,"838,625"
17861,Saga Ludvigsson,19VKEgyjuB7aGmLn8UWWii,"738,808","38,027","827,225"
17862,Flexxy 2115,56znIsN2NyCMzIctR2xknQ,"738,763",256,"913,691"
17863,DIPAK NIMAJE,4jr8Uqk2gB737qK7661Ga0,"738,732","-19,169","1,446,456"
17864,Sweet Boy,5KAGcWjCXvGM8lA3TY205r,"738,717","-2,077","984,396"
17865,Cave,2LAMcjEMXfL8mWohcAkCF9,"738,559","5,624","748,951"
17866,Nueva LÃ­nea,0znHeiocrsC2Bj33L7FBzM,"738,244","-9,523","862,425"
17867,Crazy Design,3rQXUpppnyxRkQNxoLFtUV,"738,233","3,142","1,314,323"
17868,Ana CirrÃ©,5xfkmGviowtoTBIa7s9kP2,"738,195","-3,143","772,914"
17869,Yusef Lateef,33XkS6h90eeK7e6OJHw0mq,"738,178","-3,758","844,461"
17870,Upendra,2gmPDpR4396fHMXsV1jWbH,"738,166",-356,"751,748"
17871,Celal KaratÃ¼re,5Z11w19UZIbK8wuZwtHslL,"738,166","56,629","738,166"
17872,Chop Daily,36cvcz2WaGMpYLeFaeWZUG,"738,117","-2,986","1,281,611"
17873,Della,1EUq1MC4vfYYxcVK9aJnXf,"737,969","-3,117","773,681"
17874,Imaginasamba,1DEukDFi4pMT4Y0bfGxJTB,"737,947",-740,"900,612"
17875,Leyla The Band,2qOlVNqJQOGKZd81zZ8qOC,"737,916","-8,436","934,492"
17876,Los Caballeros De La Quema,6Iv9dXeKX45ff7qe0LDuFW,"737,760","-1,176","888,545"
17877,Dexter and The Moonrocks,72sOBVpZpUwHq7i0vb26lT,"737,717","1,686","852,833"
17878,Home Free,2MSlGNpwXDScUdspOK6TS7,"737,686","1,012","953,931"
17879,PLAZA,50Fwc6LYQ2aYsWVN10hhTY,"737,609","-1,689","880,710"
17880,Mc Caco,5RDHCtwFu9tGeKqTdtd7LM,"737,597",254,"816,528"
17881,Los Chunguitos,5dRk8JyA2Tg9wL0iiTqbVu,"737,565","2,141","1,015,861"
17882,Lita Ford,77tBvvyd6SD4Y9Um1xcbxP,"737,551",-794,"3,241,917"
17883,okafuwa,34MSwSLRID464bAqEzGrFj,"737,539","1,564","1,922,483"
17884,Bankai,2qVxBbxlMuZ22B57rReIQg,"737,529","-3,817","876,860"
17885,Phil Oakey,6ne5YmZH7oCXcZUBsY66sn,"737,472","2,686","794,634"
17886,KC Lights,0bUZrFj7rstq07E4iAJHgZ,"737,411",235,"932,315"
17887,Mc Alysson,6j2S2PjYFjQdge0HPc4IRK,"737,377","4,443","1,023,167"
17888,Ananda,2TqXAXuNUnnzzCTuAs5DX5,"737,291",-750,"995,616"
17889,El Chuky De Lewa,4TxFZEk9YEPGUBrXPNwSpb,"737,260","3,892","1,038,237"
17890,Amit Dhull,5agyuoaB5TcsbUw0OO2m4D,"737,236",-687,"791,980"
17891,Los Embajadores Vallenatos,7fKNYbN8RoEoPyi6FoGMLf,"737,236","2,461","1,881,771"
17892,Alanzim Coreano,3z1hkcmUuBH6lmB91l73MC,"737,211","23,816","3,841,896"
17893,Matthaios,1SrWbIDP84JcSDr0oTBAQw,"737,105","7,205","1,471,356"
17894,Only C,5GBXwBVQufRCmwI1bNRIUo,"737,084",720,"759,598"
17895,QINGA,56MWTbQ5Oxy44FcfrBqQJh,"737,076","8,615","737,076"
17896,Score Of The Poar,1wF4K9mRRgY5YGI0Jv1HIt,"737,043",449,"759,184"
17897,Marianas Trench,68EB3QvNdVLkC7SAgDbHIR,"737,018",147,"867,205"
17898,GUF,0OCyDRYamSDX0nSnJ59W1u,"736,910","3,514","751,999"
17899,+44,7gkRNHOOt7QfhhXf0rEnmj,"736,879","3,073","793,307"
17900,Joyous Celebration,6jG7VTyXJjdrVP4jNjDX9W,"736,842","1,275","790,284"
17901,Judah & the Lion,3wWtfT7S2uVJJ3hGZlOLkZ,"736,829",69,"995,309"
17902,Forsaken,6NAgLwh83EcecnoIQ20acM,"736,804",-708,"996,632"
17903,Lilla Al-Fadji,2R4c3b62zoVN4269pxHJWU,"736,770","84,410","736,770"
17904,Caio Ocean,4vSK6DNj480ABpDaCwrn4Q,"736,758",-175,"865,326"
17905,Matt Joe,4tvFg9qFhq66pEncmIyyaU,"736,744",-856,"841,238"
17906,Ari Afsar,5G1hguk5ar7QZTEU282uhb,"736,603",896,"916,731"
17907,Banda Calypso,2qXtddeMnGLeLuIfhnJY3P,"736,527","1,787","908,989"
17908,The Martinez Brothers,7B1LLuCQk13H4Mb6CFBftU,"736,509","4,864","1,894,560"
17909,PonzoÃ±a Musical,4zd4dy5dU18U5H6Nglfy6V,"736,505",443,"767,913"
17910,Carlos Ares,3eReTIjhrje1sk2hFQgwhI,"736,414","-4,307","848,704"
17911,Lexi Lawson,1EeKw8GiJK3tQuvThTK3CH,"736,383",935,"916,263"
17912,Topmodelz,4SgbqL3dLr5BfCvBBBUucP,"736,306","2,533","809,380"
17913,Fede Vigevani,3CuloJ8QY3IiCwna8Q6SOr,"736,208","-9,635","2,138,561"
17914,æé¦¬ããª(CV:æ½ããã¿),7HPTPwYB3g0RAmuUr2Xz7q,"736,159",-844,"820,782"
17915,Juninho Cassimiro,4VoIuDV63tIoFLJupNb59S,"736,117","3,251","736,117"
17916,Julia Lester,5aTwY2xyrJy4cS1jlFg1oG,"736,076",650,"1,187,414"
17917,Kanth Kaler,6twvqYWIfodS3ubwFFZY8t,"736,067","-5,973","813,672"
17918,Langa,0BFood0cmj86LkpdOArhNs,"736,011","-1,322","1,080,507"
17919,Jeremy Brown,2GryQVS8rv0VqHUGN4Ua3v,"735,953","1,461","818,995"
17920,Thiago Brava,1LGh5vyaoQP9bgTwLSMTyW,"735,944","-4,103","1,818,973"
17921,Kasbo,1ikID9RZZMvkuBGDWrqajq,"735,799","-8,719","1,224,020"
17922,Gregor HÃ¤gele,43fk67sl4SOrjJ7mtLTVVt,"735,731","4,640","996,331"
17923,Hugh Skinner,46sPwUO4mwBrA1wnSK83tl,"735,702","6,395","1,042,747"
17924,Arcade Player,1v4YnufenjE9BLAfP90qvt,"735,670",455,"1,009,939"
17925,Artur Rojek,2wmdMX0w131ZumU30P5WZH,"735,507",-140,"1,520,507"
17926,à¸à¸à¸°à¸à¸§à¸±à¸à¹à¸,2hv2iYyaxT53z0T5qPxIcP,"735,493","1,271","926,274"
17927,Mayra Andrade,7uriYlc9ETgOg8VPFbdnbE,"735,481","1,289","764,158"
17928,JEYYFF,6aH9igPZf8ShUGL3ITPQhA,"735,476","-1,183","1,082,547"
17929,Hitkidd,5pR1zWq3UPsOpW1pTWayLf,"735,468","1,648","900,887"
17930,Trillville,3jahzTuztFVegfKXChatkY,"735,425","1,418","847,107"
17931,Fran,1vrYVHeXLynVOgRmAxzHq1,"735,390","1,680","954,892"
17932,Le Castle Vania,2KrXlzpSX4wWvJ2555FWLv,"735,322","-2,562","1,023,919"
17933,Austin San,0TC8XvQTSQMh4beW43FsAH,"735,265","-6,896","2,366,526"
17934,John Debney,7mCsyzq823cXJ5puxUN3aJ,"735,265",173,"2,370,852"
17935,Dick,1tikl40deDgJWS57GTKiVh,"735,222","-1,052","777,785"
17936,Remady,3JxNeLgMuJI0DEmDt9dLzc,"735,216","3,758","1,121,899"
17937,ECHO,5Spgsyg6iHiNNu3Bqg32cI,"735,209","-1,915","990,992"
17938,TÃ¼lay Maciran,4j6jsMeLNhbGsukg8ofn92,"735,084","3,016","764,438"
17939,SIAMES,68NOjWuVYBRXzYwhel3jAl,"735,066","-1,082","791,740"
17940,Dj Gs da Reta velha,4zj1YRH4FBpjTJWdVDOJZw,"734,893","-7,063","1,947,903"
17941,Ehrling,5wo7dlNLNdFmaaU7NTtdoT,"734,889","5,727","987,132"
17942,Dj Tk,0mfeoleda752Uj4JbEZDIN,"734,873","-3,788","3,547,138"
17943,Thelonious Monk,4PDpGtF16XpqvXxsrFwQnN,"734,831","1,116","941,878"
17944,Jane Remover,2rLGlNI6htigNxx172qxLu,"734,727",281,"884,989"
17945,LUIZERA DJ,4GVW0eYK97LAI3HVbo8A6c,"734,726","-3,966","1,780,964"
17946,Camylio,2Mf6MBoMOgpxxm3QuH9Tk4,"734,659",215,"1,055,632"
17947,Tiffany Day,5D5Qbe1lf3aMnLsPSzXItu,"734,653",470,"739,555"
17948,La Tropa Colombiana,1hMLdrvmciHDcdNsXGooHx,"734,647","3,210","734,647"
17949,Chitra Vichitra Ji Maharaj,6NqGneT9UxQ6ygqBpp8Hty,"734,581","-3,398","766,447"
17950,Bellaire,6yeeXqk3RxV7l5DxmlXMnw,"734,543","1,179","1,041,109"
17951,Chivv,2hBfmHHnM4dS4pJgEJENCg,"734,473","1,237","1,310,797"
17952,Emma Kok,2a6virBXLHNoX9f4cD7WzL,"734,469",749,"1,278,641"
17953,Eko Fresh,7GaMopkesD4KK9dNbgyO5D,"734,416","-1,039","967,139"
17954,Tinky Winky,7rAznwfPGpE2vCR9kAVrns,"734,414","-2,808","765,355"
17955,Dave Wang,5XMnJOQbE6OuOvcV8fn3Wg,"734,331","-1,145","743,490"
17956,Bombay Rockers,1bLQBuSop3ekE5Qustj5nP,"734,242","2,681","831,725"
17957,Mishari Rashid Alafasy,6nd2oiKSu9ksEAMzpXjIyi,"734,204","4,905","734,204"
17958,Victor Ruiz,0xgdNNa5mIbnJKp8AG8S4z,"734,194","12,425","734,194"
17959,quannnic,6X9yxRiccMK40GHKfUFZEu,"734,191","-1,655","947,587"
17960,Mille,1WLr84Nec3Bb8xuxgQZGb9,"734,168","-2,497","750,060"
17961,Nick,1ZP5WN5wYU8gTpjOygihSM,"734,157","-17,925","867,796"
17962,DJs From Mars,1pmwwNA38kkkJwEMWe8hLD,"734,133","-3,006","1,796,980"
17963,Suriel Hess,5MLIxVYkY4Fc2dwdaYSS8G,"734,097",-919,"1,015,187"
17964,Tensec,02EGOrDhdvWL7nbN6psJaB,"734,094","1,801","3,093,684"
17965,Neeme JÃ¤rvi,5UHZvYJA0aPcJSLYkYAeps,"734,060","-4,399","957,730"
17966,Raj Barman,5qERXbPWPdUePjrAW00vuU,"734,003","-4,951","2,319,630"
17967,Tomy DJ,6e7knXUrhWcp85TTN6za9z,"733,784","-3,005","1,697,051"
17968,Goldband,6mS5GeFyhea6w9OKo8PO3p,"733,759","1,418","2,367,173"
17969,Kasablanca,297Z0teiCkp5s9eneWROpI,"733,727","2,037","857,221"
17970,Fake Blood,6NaTOhsj6iiUNONPrE980Z,"733,587","2,378","826,447"
17971,Kodigo 36,3NALGBTx0BvaR4z2eUZ9aR,"733,479",318,"733,479"
17972,Yoga Lin,1GPoTgvXd5OqZMF1akOsV2,"733,349","-1,869","1,058,717"
17973,Kant,5RHWqLCNmcKFDME3G7sxiJ,"733,314","1,743","1,282,986"
17974,Biba,2AVWBp9fVh1GOCQflKM7wo,"733,285",311,"746,550"
17975,Ludmila Ferber,3XFPsySK5XlfmcxJGWcyWn,"733,277",790,"733,277"
17976,Kweller,4W4NkfM4A1sX2S2bfYlV07,"733,227",460,"2,496,284"
17977,Regina Belle,3J9tQvcK0bY3CcVcgRELxH,"733,143",303,"734,928"
17978,Samantha,1RnfOWhJmlJgI6yGAtdX1v,"733,121","-4,016","1,063,724"
17979,Grian Chatten,6XyAI3jtlsss5mJjAAJXzE,"733,091","29,590","733,091"
17980,Gianni Togni,1VeH892FTsVyB6XAnMvEbL,"733,076","1,888","733,076"
17981,Salma Agha,7liaWSL1uPVjIrnYSFDB6V,"733,023","-8,244","925,095"
17982,Whirr,1tnjjbgszXYa8BbyTzwM0w,"732,978",4,"751,412"
17983,Profugos De Nuevo Leon,6xCiFhON3LPyvwIGvAGnwp,"732,969",306,"811,389"
17984,DJ Apis,4mLitvr5QJQPWHqr1VbqxP,"732,946","-5,410","1,202,529"
17985,Rony Alca,6f9dqXCJ5pB3tSOMnim6Qp,"732,695","1,468","749,429"
17986,Jimmy Barnes,1k5aZWIOUbUfKcnMxtEivJ,"732,677","-1,994","1,138,210"
17987,Aaryan Dinesh Kanagaratnam,5T3oFf8Gan8D2MuD5va0I8,"732,564","1,319","1,035,588"
17988,Sudeep Kumar,0rgZNEpt5nFXFE8i5qEQYW,"732,456","-3,038","824,252"
17989,Freddie Jackson,2yaixhgm3yXxjhJAH8SZy3,"732,412","3,534","804,608"
17990,Ahmed Moza,4vOfY5JSqJJPspHqGp4EZl,"732,390","-6,672","883,297"
17991,Mad Season,0T7JQxpy1Li93vLNirbv0Z,"732,359","1,755","737,397"
17992,Skeng,4SGo67MJz6DdsjzaRZ4OD7,"732,252",631,"2,734,142"
17993,Canticuentos,4R4q5rN3KAEFfLvpC94T2j,"732,134","1,240","4,651,198"
17994,Shreyas,65qLuo5zSTqg8Qb17OCnLu,"731,991","-9,457","1,180,098"
17995,Astrix,3dUltShd2gJQc98Kc7Syit,"731,987","-1,393","815,703"
17996,Siyam,20VUzeHAjxKUEJuXT6EiMo,"731,863","-2,459","2,554,927"
17997,Harjas Harjaayi,3ioOEaiQ1Zw6RMCesOOWfZ,"731,861","-2,762","2,198,291"
17998,DJ ZRED DA DZ7,2OROoLDJ1AgO6H0lNxI931,"731,825",-919,"1,559,224"
17999,Colyn,5vr1GvUstxr6nwxniKqLOh,"731,775","7,502","878,903"
18000,JÃ¼rgen Drews,4rvJA6PKInIg35XkH4HESw,"731,750",-369,"872,368"
18001,GDucky,3T3DOlgOEkr243zdzFCrXW,"731,734","-2,171","761,370"
18002,Katja Krasavice,0lFLP59V4TY3XgnrkFIwxK,"731,702","-2,003","1,474,350"
18003,Harold van Lennep,3EDo5M4D2IAhisy3TDpkWg,"731,702","3,162","891,347"
18004,Jordan Shaw,6Z8vLeI1ZMj2kzTNWVOBXr,"731,695","-5,336","2,400,731"
18005,Haley Bennett,74tNiaBNZ0L0B4bu0lF6r1,"731,659","4,990","754,453"
18006,Martin Castillo,7cTBwZEDfYdYu1ti31AgPw,"731,629","1,702","815,034"
18007,Bajm,1ckVZCWKKoeh5GhtidoU4D,"731,496","2,193","736,091"
18008,Escix V,7jIhddww0zd81GTRzMWK0v,"731,441","1,643","1,385,746"
18009,PRISCILLA,4jkOEd7kQE6UyiXnuQy9pa,"731,403","-2,948","1,757,149"
18010,Rahmat Tahalu,1KgiS9L9gXZUa40X3zoBE9,"731,369","4,230","802,782"
18011,Conrado & Aleksandro,3gIjloYbc9H6KkxKwZqExd,"731,364","1,963","992,843"
18012,Pets Tseng,1he19XnDUahODrmRwKlC8w,"731,238",-155,"797,920"
18013,T.M.Revolution,3jdzcmtw5XOmOkSb2mRDtr,"731,130",365,"909,281"
18014,Wampi,31BgFzpxI5OFoq7R5xjtwf,"731,075","8,119","918,264"
18015,Douwe Bob,6VSZeMeJlVPGoR2nfB6UxD,"730,921","-3,105","1,383,869"
18016,Ceylan,396gqBt8a2NN7gXtDWF7AJ,"730,876","-2,242","1,130,371"
18017,Emus DJ,5M5yM2s8dqrvy4y0AJ10Z4,"730,825","-1,517","1,372,866"
18018,Chandan Shetty,2b4BOEtTbGchL0K53fvpgk,"730,813",-581,"1,240,445"
18019,N-Vitral,5yirHkilaq4YSjO9BY6oy3,"730,765","1,688","815,356"
18020,Tep No,7MlotYZhHjOlXcvmwrITj8,"730,764","3,794","1,857,831"
18021,å§ææ£,011UpPnnyUWchmKVyFFByL,"730,688","-1,076","936,626"
18022,AndrÃ©s SuÃ¡rez,1AaN24tRzIpDKK54IRtdIe,"730,646",581,"919,646"
18023,Caramelos De Cianuro,34OLInsXImlQpjzmQw9Wd3,"730,627","-2,402","755,641"
18024,ShlÃ¸mo,0ZdNs1hU6aAiaZxvFbtDWF,"730,609","-16,720","996,672"
18025,Resonancia EtÃ©rea,7cD8IM5x8k0vTOgY4kQzuB,"730,567","-1,232","1,738,032"
18026,Rubby PÃ©rez,2uYEU8bUQQ77Bk9HJJwxqx,"730,499",-583,"1,973,632"
18027,Da Brozz,2jrH2DRrZ0NU395R27gal6,"730,441","-2,116","754,377"
18028,C3DRIC,5P2W0yAyT5iL5HzSi7uHpK,"730,415","-3,096","901,266"
18029,Bruno Diegues,77BRZxLjoqGGTrra6Sx8uP,"730,374","7,178","1,577,996"
18030,Garth Brooks,4BclNkZtAUq1YrYNzye3N7,"730,336","1,942","976,755"
18031,Josh Abbott Band,2EJ5MRZCzpHSSNNEpTx9Kb,"730,241","-1,045","1,078,635"
18032,Che'Nelle,7zVOa12T0RhNRzpbwZ4OCt,"730,157","1,072","980,853"
18033,Jaah SLT,6oUVQSkgFOPuv5g2hRCONc,"730,152","8,037","730,152"
18034,OIO,5VnJPtvfHh4fPlHDzXjvLP,"730,115",252,"881,778"
18035,The Orion Experience,2qU0jqxiFeXrw5NTV1bIQM,"730,109",229,"905,344"
18036,Central 3,72Q3HybMPVhG3c9N4A7kTL,"730,027",-447,"775,448"
18037,TCTS,1mFGfrveXbpolppPgO29Io,"730,016",-67,"1,437,023"
18038,Lexi Jayde,69761NObDw2KwmmFgZmxzC,"729,994",741,"2,115,032"
18039,mell-Ã¸,6bA2OonnJsG1tN9yClu2aC,"729,866","2,076","853,479"
18040,314pies,1TJwHTBKqSqIXs9LTDccvO,"729,835","6,803","845,031"
18041,MC MENOR DO DOZE,5bnpaWpiU7oX1gYenzcSQu,"729,807","6,888","729,807"
18042,Blackberry Smoke,5P1oS9DUTPEqcrmXDmX4p8,"729,786","1,466","1,119,904"
18043,Chevy,0lhcAgqzhRZuhHTXJsilSc,"729,776",728,"1,573,056"
18044,Jay Critch,6Av6GMCOznZIlHuNcBWgf4,"729,738",-97,"2,311,975"
18045,Dream Note,4o0mCeiUIVdknPUMhpO0bd,"729,693","-4,893","1,852,458"
18046,KO. Sesha,0XB0vcIw0i7bKrjqYIk5a7,"729,616",-896,"2,129,172"
18047,Nguyá»n Trung Äá»©c,0AOAMHZgHaxM71om8IDGsv,"729,614","1,885","891,281"
18048,Sparrow & Barbossa,3c1sTwL4HuWkrciiKHpnmx,"729,532","1,164","976,846"
18049,FRANCO,7iXMvQNunidE9y5aO4Bjj9,"729,477","-3,993","1,043,212"
18050,Dawid Obserwator,17TxUtKcfnsMuLJ7GF0gBC,"729,469","1,673","994,042"
18051,Tushar Payla,7JWuJoBypxOC0XdyUzJckB,"729,456","-6,244","808,157"
18052,AYOMIPO,5TN7mfvPehlALb4YJ4I7x3,"729,450","5,705","729,450"
18053,ANDRO,4J6A7DGmVEA4CXhTnCxxEd,"729,420",-9,"1,043,052"
18054,Masanori Otoda,7KSbqXHO0xzNQhzaIWILIo,"729,384","-1,596","1,720,329"
18055,Leon White,72ScelHE6WamhCvVXl9lp2,"729,359","-5,692","767,733"
18056,Sons Of Sunday,4xdrIk3HcWXiRifZnnpG5O,"729,347",142,"803,200"
18057,Rory Gallagher,1kcWyDvrlPUbyxkIoM6pAV,"729,252","1,592","865,085"
18058,VANO 3000,770glnH67Mk4u2D41sxAhx,"729,210","3,370","1,348,220"
18059,Vizinhos,3phiMOerdzoGRyTJ240Sxj,"729,159","-1,559","921,427"
18060,Apparat,40Ojab0UtVQFjA76qXr8Ot,"729,123","-2,280","752,539"
18061,Pramote Vilepana,5ymrPYlQszvpBHwIVHGPcQ,"729,010","3,948","729,010"
18062,Felix Record,1Agqp73nARz3vFG9HPogts,"728,994","-8,098","794,782"
18063,HoKÃ¸,7pRU1CndlfPZTkcMG5ZkBD,"728,983",-977,"3,016,988"
18064,brb.,2XBiI8PjCnjJ3XKWtiKcvc,"728,862","-4,295","2,492,184"
18065,Perfect,16UXmC2zY5ECiptfegWxFQ,"728,812","1,142","994,732"
18066,23,2Dor6diK1zw9BEluKBOdoA,"728,773","-3,703","1,435,756"
18067,Alex Boniello,4bttaKq2XoaBlFlkKkrS40,"728,763","2,792","1,119,834"
18068,Emms,2AkaK2DXdBUWYjpwOHoKs2,"728,746","-4,985","1,369,485"
18069,Bagindas,6GsU8F45MDJ8bcNEjuf9LO,"728,660","-1,197","825,452"
18070,PUNYARB,3DxqAGWVgEeW74mJLLwH2q,"728,659",-672,"940,418"
18071,Esmeray,5LbgJGRCmR9pgCxVkBDZw6,"728,605",-709,"808,981"
18072,Flow Nasty,4ycU4IDmFd9OO39ej6yfWk,"728,589","10,649","728,589"
18073,Fito Blanko,5eYDJJfPXinVZq2mXleOSW,"728,556","3,556","750,352"
18074,Sabrina,2qURodWJech5Dv9T0Irrda,"728,492","2,924","728,492"
18075,DJ Nyk,6tTBTKIvckFAIzxeNAvnnF,"728,372","-3,684","933,002"
18076,Mark Beats,5wWx9uftlyPdzXtkKkurVM,"728,371","2,215","1,180,532"
18077,Giona Ostinelli,2GGcFMw7PABKRpAS0lpYX6,"728,309","2,698","1,532,327"
18078,SBMG,3HL2hJ9MmM9eazDokIndkr,"728,261","-1,823","739,232"
18079,Navagio,5is5DqPrikZst947JUUy9z,"728,249",-510,"1,219,552"
18080,S. Ramesan Nair,41WUIUjubkup3MiIWr6WdU,"728,237","-7,150","833,253"
18081,Raj Brar,6ZBd1hRd7fSEEn7UM1UDCv,"728,149","-3,147","2,183,772"
18082,Sonya Belousova,0JnNzCUsHuDcUcBatOzuGP,"728,136","2,704","1,532,172"
18083,Zhanbxqq,2ZsdtIXkb3DCIVaw4Xjdbn,"728,110","6,748","799,701"
18084,é¿å,3dTgjg7lzUGiD3NwcGCK1n,"728,071",609,"974,750"
18085,Chaos In The CBD,0QOQc6jEsPX5Y45TV0hXQy,"728,061",-35,"775,528"
18086,Russian Village Boys,1AsruX0vcpmL1O82dfWZBD,"728,018",667,"745,522"
18087,Awesome City Club,7jGn8qhLb48n7yMMNfAoHv,"727,995","4,224","813,418"
18088,piri & tommy,2U6J9Q89i1TNhesKreFD65,"727,926",605,"1,681,616"
18089,Roberto Molinaro,0mAQ0glGOQwK489YCodem9,"727,781",350,"816,569"
18090,Sele Vera Y Los Pampas,4HV6BIPvbEwBgQT3y7yGOM,"727,772","-3,552","862,780"
18091,Khalil?,0TzMK687XQf4EwLFYvpDLz,"727,626","1,400","766,878"
