artist_spotify_id,artist,country,followers,listeners
4r4sY6Qxl7hDpfH1NH0xLG,UNIT BLACK,Korea,12719,792
0XyjNqSpenmIyvYddE9pYM,Shorelle,Korea,366,781
2zjQ03r51skqNDg0kUjAMV,Bluewoods,Korea,1084,778
74w143cx7ODBg7fiKC23aO,Hugh Keice,Korea,186,776
5NtA5QR66eorLZR8nnXG6l,CLEO,Korea,1416,775
7FZNxD7tx9zw8OmqZp7AhN,Jimin Oh-Havenith,Korea,214,768
6KukpOkfUcJxKmgsGEvTaz,Ragoon,Korea,747,765
1QfAfE6lYRXfJp6hIOCwAF,Piggy Dolls,Korea,934,763
2sqBtQLOsij2kYrb3nRPkf,BRANDNEW MUSIC,Korea,617,761
1FILLRZfAzMEPWcZNSfORp,N.O.M,Korea,3374,759
5A20HgnNenptlZIhbSFbvJ,Jibaan,Korea,158,759
43OBedM4hnCtyKghP1OPTC,The Elite Five,Korea,4370,758
3aa1ozW3xh2A9tLtVJbYcB,J-DOGG,Korea,116,743
6FKzXV1KoNiowcg21pnMbM,HNB,Korea,4254,734
5Zg85yi3mowXMA2z0UoNDY,Bomin,Korea,902,730
5GN6Kz4GKol1ZUQcXwSrRy,DIAWINGS,Korea,5660,728
542eEPZZDfmHcUCwZoifHB,Hyomin,Korea,8,728
52PdhSTrslnmvx6yubxkWm,Salo,Korea,111,727
2RLCgVKRIUWY5Dz5azW6Tk,Rakon,Korea,1481,719
5IdbGGFIdD7WGPxemC2naJ,Ambid Jack,Korea,738,707
30kauUXv34XD7SkmUSzv8n,Minji Kim,Korea,18,685
2ne02tX1RLBwPU8Cfpzhsj,Lee Ji Young,Korea,310,685
2XTGf0UnnshTqlxVK5g1fF,ABRY,Korea,912,664
6FHMiOX61ihyCMl9fB1ogL,EYESBYTE,Korea,8,656
6E1vNiOCUfC7BmxAvwIYIr,KONA,Korea,740,655
5pqRt6SskbJusa0LavnBm8,Ki-Jung,Korea,93,651
65GyAq7BovmtIfbn6Mvqew,Cherry On Top,Korea,1898,649
0MnT78lwNz7USouxfTpo79,Gawthrop,Korea,509,645
2P9ftPzTkpvJv2ws2XWHQS,NINA,Korea,743,643
07rwmkNYYA2KFxHQ12Slo7,MC META,Korea,580,622
5uis499lUrzcWiL1lYuu0w,ladies,Korea,210,619
101RqEN906HsLFMCf1AOW7,Vincent Park,Korea,649,613
1Tx65WOImYEvmpP1pKxMyi,Mintty,Korea,714,609
27R8Vsf15oAttXm2bpqSkm,BEAT WIN,Korea,21438,609
4gY9u8chPm8INGfJVBnWof,HUH CHAN MI,Korea,2758,599
6vVium5I47mg13LrKHRbqG,San Yoon,Korea,1603,597
7b7nce7CYKVlY7Ld6lP5xo,JohnJRenns,Korea,546,597
3XuW2hQFCf9kdXL6v1uFcS,Yeong Die,Korea,1079,587
4iTWJZZ9T0Ejtsy00mxXs3,MinJung Baek,Korea,140,585
0pq3c1eM74RWfxzDVe42Wa,YIHYUN,Korea,14000000,44500000
7fJp3GpJxhx6KO5i1WnTxJ,Kerrigan May,Korea,408,583
1kYbj7A5FZUMq6rpxUuHQO,Jeon Youl,Korea,2731,575
0vj6jCa4tnua7PK729Wvbm,Solbi,Korea,926,549
2Um764SsjbqlTCY3JLvZ2T,AXODUS,Korea,435,541
7qwYeaMsqrO3TFFHvwhEtg,YeoDongSaeng,Korea,572,533
2pNw0mbkjLw3sqYDF2ltlW,Hezz,Korea,2457,529
5wzdilfd7KzFJW2Up3RRbc,Hanhoryong,Korea,349,525
07hch24D0VBGzgydD1Fzvm,Alice Vicious,Korea,2253,520
2Y5wddf5A6jv6MVB6aH90e,Kang xiwon,Korea,3847,518
7rEAzdB41DqQ18Rq4sKUPs,Shin Jae,Korea,1431,513
1z3UvJPDucvPOujR95XeVD,ICU,Korea,5395,510
2gXSofDMGaK49XgCpkQaDx,bela,Korea,1235,508
3NKmwEFubjot810oa6yMKa,Tomnerd,Korea,172,507
5Tdm5krWn9djlFgQmidwm3,HEEO,Korea,6722,496
1Lt12w4lUmALeiKysb8Qpt,Arie,Korea,423,493
1YBmFDVVWM1rLcqAhDlbeG,Se Hee Jin,Korea,19,493
7DaVgmEe93dZhQBM4vBQNV,neonblue,Korea,3135,492
2ladxDWywuVgNTdsivk5vI,No Identity,Korea,203,489
1BceGppoudJ3oCveO0ykWB,Chang-Yong Shin,Korea,317,487
6NRKf2tV0W47iPD6VtlP7q,YAYA KIM,Korea,1352,485
0AANeqX0U4av9tYti09pEX,Gumiho,Korea,677,471
73IN3YaDfUtWLXk1uGUxwv,PoshGirls,Korea,7275,451
5RzrL4kLYpYFotfKH0Pz5l,TSUN,Korea,712,431
6AvMXxk7G925pEJHF17BI5,Hiro,Korea,14000000,44500000
0nrYPRmTzQiikiNKZa5EH8,Davink,Korea,594,412
5H00k5dMT8eEAgvzLdA5m1,Locky Chung,Korea,38,395
58npDRbrleS1vwKdtsYTef,Lil cham,Korea,639,394
4ac1nAAZMJKrEvwsGTFNh9,Shirosky,Korea,518,390
73JOTrZLsGpGLhSqtJrdG8,RHYME-A-,Korea,1203,389
2byXk8UtNJKEyt9qHnd7SH,Soulman,Korea,363,386
5tBYK0JUgSy3ajIg31JvUp,WOOSOO,Korea,1487,378
5ZqtIEgzlhPKdO8iRVHXVO,Taehun Lee,Korea,628,378
0h8ETPaAmIM9sODQgCt8Tz,A-Force,Korea,27,372
0kqLocbxJ8AdbT08CnGHZk,N-Train,Korea,1680,366
2jngOsvGjDjhRKmIXf18aX,루커스(LU:KUS),Korea,1613,366
2Q9yQFWWcE8EwOalStAM4I,BLASTAR,Korea,3069,351
665jbqMYVLyIohVQFbshQ0,purpoze,Korea,29,350
0bkoTvvyL8fsHdygdREwuT,Bandalgom,Korea,14000000,44500000
3W2Pj9T5WuIxsqZGYDM0cI,Rhyme Bus,Korea,119,346
2dXVLcBjWaF7xJip0cvovl,MIYA,Korea,2315,340
7bQHOWmkBlbcMewDbxeSTv,moonc,Korea,335,335
1pcHvgVbfG9dr3dD41E5QE,KIM JAE RIM,Korea,14000000,44500000
2luJg87aQF1sx5NoIUkOPD,Disk Show,Korea,547,322
0ZVC7rRx0E74nIWu26IAvx,Esmé Quartet,Korea,502,318
5h0QnpgJxd77A8UXYrcvhy,ELLY,Korea,14000000,44500000
1b84TdpRgvYwhLjhdAdyQC,NEIGHBRO,Korea,459,312
0W2aJMW3lEj6qpy2WPP2aM,Jeong Kwang-Tae,Korea,65,304
5vYYWbIoATxAIrCoLoVIkC,J.Yung,Korea,673,301
1ulXsvWzv71ZPYyBzUuyQr,Sad Legend (세드레전드),Korea,1567,298
717WLyxCBUBA03fLeWU2po,boys24,Korea,8189,292
76BLk6byVlNOQacW276J8b,IHOTEU,Korea,367,291
16ylglRsGZLJDg8z8iPFKz,M.PRISM,Korea,523,291
7EfjJV3DURSf0WAOoOfO33,REKIREM,Korea,174,290
2VWjT8ARl0lzAQdyx843PZ,Qri,Korea,2703,288
6GPKjWslub8FbzxGdIQnwQ,Malrang,Korea,199,286
3bn08XRqTeHdA1IUT2vwyV,baehyuni,Korea,361,285
6j3UJ4Iq9eszJaJy454oPB,NARIN,Korea,451,283
1hWCwNPn2nMRH7VN7giySA,LINDA,Korea,270,274
1LLVhWtlYVrPtMLLipzYNm,MOOB,Korea,26,273
2ovwxDane6t3NPywEM08SJ,PARK MIN JU,Korea,76,268
10ec6gfQc8j9tzB8yq7MGF,Crispi Crunch,Korea,890,267
37v9QTtJDchfWTji6Nlbk7,High School,Korea,3021,265
27Vc3clRmLknTQjBg2YnNt,Precious,Korea,2647,262
7lxnxqRpqdgK20oExII7wb,Pierce,Korea,681,261
4IXAul0n6rr5kUqLY8YDIt,Liu Lee,Korea,1076,258
2U8f7Xr7gxI9sJs7hdxoQu,Na Hyun,Korea,163,257
5qGemt8SgMneJacS62LXRA,INDEGOAID,Korea,550,253
0psYvzrBJ0BPjYY4LtnysU,ZB,Korea,227,250
2cxVq9Bv0QGLHBuk59LpZY,Woo Yi Kyung,Korea,558,243
4oMzeJwje9yxn5qkx9rXpC,Kim Bom,Korea,521,238
5Ck3q9OIVR5eYHCGSqZdWn,DQ,Korea,574,232
4URXUreq9s406AzG5vLgHG,B. Heart,Korea,2755,231
4PyCHh3hh6m4OzVcV2aj18,Mac Curly,Korea,413,228
3ITyFwK4gvAyxjd7KbgF68,Iver (ALIVE KNOB),Korea,14000000,44500000
4e6QTwmX6eYDooCwfKyuac,J2 (ALIVE KNOB),Korea,14000000,44500000
4QLkKkxIGUpdSxtxtX79iY,The Call artists,Korea,14000000,44500000
4UyYWG9WRrPH7KOkV5AXlO,Pe2ny,Korea,234,207
5z9G67TSaZmJ8ufETsySDX,HoooW,Korea,390,204
0IWN4IcsnYrajohPZi7Zdw,ZPZG,Korea,2010,201
0iSlSOVnySTiu8KBAJ3nLW,SOMIN of KARD,Korea,3494,201
7A3he6K6SPL4HPLkEx7gyH,Rendezvous,Korea,210,200
0ClaygJFiURC8d3ZpyXJUK,DIOS,Korea,3211,199
3yPczWzD2IkVWMU9JWJHVW,EK-07,Korea,253,193
72tS5GRyWwqFTs64jltXs9,Jay Marie,Korea,490,190
7rtktqnUkjiingMxkLWFLU,midnight,Korea,1073,184
3jDifMbcz5toW92SdyWOTM,MINSUNG,Korea,1224,184
67sxztLTPyZb8OmkEqT7C9,SooYeon Lyuh,Korea,78,181
64a5GQVxMxmTZkTynKykHE,WINee,Korea,539,176
604ragini8YHuIXZ7jRa3n,UR:L,Korea,38,172
0QVGiuDGZyDRgKFxz2oH5z,PARK YE CHAN,Korea,14000000,44500000
2e4reYxZa0DQYDGiG1e9T1,ILUV,Korea,1081,165
0d06TjR29UBzbk5QaHRsBI,Yoosin Park,Korea,110,160
3ZqbOxRNWWkishWoqOo3nz,Jung Yumi,Korea,22,160
0nc69UwK3NVQq2Q0Y3Qq6C,GIRLKIND XJR,Korea,2235,159
4sX22X56Udyfw5vOewwKfP,JOONIE,Korea,890,159
5k2kQAw5eWXCsuzbpeJ9yJ,BeBe Mignon,Korea,532,159
7iLfGqoeBnhYOhkqjRWumU,r300k,Korea,41,146
5vcnXM5GsmWiGg3lC3WuB9,Komagens,Korea,180,145
4gvJMy8HmlQDNtecJ8EPy4,APONIX,Korea,64,144
5BsC9pa13RYf0NWZTC5u5L,Venus,Korea,2565,143
6Und2M352OWD1aTg3Ltn74,WE US,Korea,4755,137
5vRQzZAoMZR05gxHGK5TEd,REDMINT,Korea,1296,136
27vFCtEGWZrK4Z58VVtXaS,SADVAY,Korea,745,130
2ONYZh27Mc8lN5vjROfHfY,damduck,Korea,753,121
6lcMYhPp2f8sc9QfLFbWVj,mooee yard,Korea,145,117
7gBgF4DgbC6vTwA7iqllWc,Nubset,Korea,171,115
108Taje6uEORRRZqqaVYdl,Kyeong Ham,Korea,108,113
64jSoX3kFcnrl4wYOGt8Xb,Mikel,Korea,23,106
5zcfwRUYjAZRubnebnltFk,Sound Blue,Korea,8,106
6s8Dsm4I4yx7KXcq0ktTTl,Kyle Kim,Korea,48,102
2f0WXUZhrdt0AU5SHoo9Pr,Sol-T,Korea,1325,101
2Hu25hgsASW97Cu1Op5tYf,Lee Jae-hwa,Korea,109,98
0EC7A2KhxggoYQkUetK9fZ,4BS,Korea,12,98
6WPbeK6n5ajSfD4SNvw4CR,Aurora,Korea,315,95
33GQLu7weUpQSv8Qrel2ru,Proxima Club,Korea,782,94
0BARwBEJSXRV3yPZCMslnm,Demion,Korea,1263,91
19IMxTv7SSTXtf5Fp7T5Y8,Rumble-G,Korea,2004,89
2OzeGLpGalKq3WdUukJPPe,SIGNAL,Korea,2102,88
3zzrMIVTQFY1YpmIGM0DZI,Shihyun Lee,Korea,24,88
3KHlSt6su461CCuy4M2vDD,ALiKE,Korea,3307,87
0k9yVT6WdL4UoZakYSY9Om,Zuin,Korea,21,87
4izyWZw33QxsSSZFUC07Ov,GUNØ∞,Korea,2,86
7941DhBvBztcTSgFzXkMts,Paper Planet,Korea,105,83
4XgriSgrYFwwrNINHj3hd5,JINJIN,Korea,10298,82
63pbxC8Bnsozb9HkncfUw0,LIF,Korea,94,80
2I4kHQ0qQKXmgDzOG6UbSs,Song Eun I,Korea,162,77
7rnqM6J91wytAWg9tmrb0J,Min!n’,Korea,2714,76
4b6D8qCXYNQEsfpI3xq45u,morelo,Korea,59,74
1eQ2zQChMUwabo4qS0gVEk,Charlie Jung,Korea,139,73
7GmXjLR35p8SRfubYrPxTL,Kana Bathe,Korea,481,71
0Wwu0epyY7r1HiLnj9U629,Noah Vale,Korea,3,70
5ATi9PpArNjgp8VjC9NRv9,Joo Cho,Korea,16,68
6mgbN683iXRud5KRhSQSVL,January,Korea,1351,67
3qCGpoNpNeJ2lZ7BfQAZeA,Zeonpasa,Korea,324,66
0dNTSPLEaY2REKiNXQNZVm,SWAN,Korea,365,64
2i1YHJ5ulcVQJt6zNLeSkL,Uza,Korea,1850,62
6ey28YcDS7mztP683oR7ga,ASTIN,Korea,1876,59
5nAVhx4BgNwnPufQzMK9Uk,Soul Dive,Korea,228,56
5O1QrZltpJJsj0Mfg93oK3,뮤티브(MuuTive),Korea,739,55
1rQPrqERBDq69AvHgpTTVx,Tap.T,Korea,45,52
4mcWANtAR4SlzPAbdQbOfb,chipinside,Korea,14000000,44500000
7e9yp0dSRWiEy8dumOQP2o,Dasol Kim,Korea,154,51
73QOtHVSoam9u5mQBnj6Aa,Minsoo Hong,Korea,51,51
2Y2dO2Sudx4mEkF6T3xBcf,AllThou,Korea,46,48
12niQ4GVh3HrBqvSBVMjSr,Kang Tae Hwan,Korea,254,46
7lXuXe6Dg0AYfNyb6L1KNX,Y&W,Korea,1277,46
1ZXdM1QtEca07H4sKqBcVI,Jo Joonghyun,Korea,14000000,44500000
7BGvJDpNhkDJ4ZjBmg0tj0,Sora,Korea,671,45
4KEnP5djBvctUAYAlx6pFT,킹덤필러 KingdomPillar,Korea,56,44
1wLXYnlqlJNSFfNlsqEsbC,MARIO,Korea,151,42
5qkvPL7Rzf0NgFtVHZW7xe,Mingmo,Korea,14000000,44500000
6r5StuQBiVwt9NtoXWays0,Coa,Korea,14000000,44500000
6tsdfqWAs63lwLzkUCODsc,BLDP,Korea,1442,41
5LQeLpD2sr7adF6eFwi4x9,Byulzzi,Korea,1072,39
1tO4ArXBuoUEgfadNQj4Dy,Highcolor,Korea,95,39
0hLLp1xbJPvhTQdLs9yoLJ,AHHA,Korea,905,39
3XfxRfpj3cMA00dAvc1y3f,ANDS,Korea,806,38
79O5bqjb4wqGxkkqgjmtj1,WIZ N,Korea,988,38
13UwQsMCXArNNoY9qkWim4,Seil Kim,Korea,48,38
29GUMJ7hAXADHLVqAP4ACZ,Seedbean,Korea,30,37
0yMNxcRBk1uE7aShOTeLBI,Nam Bo Ra,Korea,8,34
0bZFBvGxO2WF6HnJ3Hbh3r,Sung Chang,Korea,86,34
5IYAX4BtvKfgcdncdzZecC,HOWLER,Korea,67,33
5HFIcspl6BlHAV6GERy8tT,Zillum,Korea,14000000,44500000
4pdMtDzWCUoc08AhVOwWNU,Sean2Slow,Korea,14000000,44500000
0miCbipXwvyybM14WGKi5Z,Plastic Case,Korea,77,31
448KDzQJZ1p8UkDKtgIzus,monokim,Korea,161,30
0Gkc2iM6RbyQ4IehASjuRn,PlayinZaddy,Korea,49,30
2jUrlC60Egv7EUzxhzpHbo,Elsa & Han,Korea,14000000,44500000
4eEzkqhdfus2phKfM6aTzg,Sionz,Korea,64,26
7r4xex4bi1OTfJL04ntYST,Junbum Lee,Korea,2,26
016RKrhdcJeUTxjC2JFBbv,DooYoung,Korea,642,26
4FWUEoOMXHOsbnMED8UqgV,Simon D,Korea,3176,25
3IdJorzGkCGo5mhzyyxMYI,COREMAGAZINE,Korea,203,22
3zuqC1UjcBQMowneaLWrzG,Stars,Korea,162,22
4bfww3MgAmuSAqNJKvPouJ,Seung Hyuk Yang,Korea,14000000,44500000
6mGfZhbx0o8bAD3oc5V3pO,1.0,Korea,22,21
5o3lVPtfUdkTdHsZ6hAftc,Quartet X,Korea,14000000,44500000
3M3nBunv1PxY5a9ZDs0LBb,Black Swan,Korea,102,21
0H0I8090p1gqVc6hFCZqGc,Heejung Kang,Korea,6,20
47YkO9oUDzOAgaMZIraPzU,M4Dtune,Korea,4,19
75JBmNzrazLyteaYkErSKM,Cyrilia,Korea,504,19
3RWyBAy8tbs8jPHOeDlROP,BECZ,Korea,817,19
4OUwpkzYx9BZWBSgqPGmFz,Clara-Jumi Kang,Korea,14000000,44500000
71egfSxpOWlb04PGYYM3gf,Min Young Kang,Korea,11,19
11BbbSGimGwO0d8juyp7qh,SIZ,Korea,14000000,44500000
47bxx9qaULbbjyec73Svnq,Cohie,Korea,13,18
3dNdIOoLtXfTabfx4v9c9w,Fay Away Sad Dream,Korea,56,17
0ctmok2RH6JiwFHvVo1Vm9,Redbalm,Korea,1435,16
4G5zFAd6kOoRjKninIDwAq,Aefen Styrra,Korea,119,15
4BnjwM4felid3NHwP0vEaK,Seung-Yeun Huh,Korea,266,14
1f8FOHpDZ3xAIA3eOgPmeR,David Hyun-su Kim,Korea,36,13
3Qh9TpT1Uhg4mujAWI7meT,HoneyPalette,Korea,18,13
49JZ1gKvQfwFzHbzAoaoTR,Josh J.,Korea,352,13
2m0egb8gZjx94MyZThpvje,Jin Mi Ryung,Korea,14000000,44500000
3ACye34EM0OHVTrdWfHzef,Planet Shiver,Korea,238,11
3WgCbG0ZTU1qycoO9qeGsr,Carpe Diem,Korea,20,11
0qtrNg9s8bUKDEW8hPASve,Black Rose,Korea,1429,11
0LN8fy3EfjdJjav2asFYDE,Winsome,Korea,162,11
44pVO0Kaf8E99BoUaOVECl,Producer.P,Korea,54,10
4LTFNHaoNA8YxSJrAxdoOI,IUV,Korea,18,10
4EtCVXDV2kQFGM9RYznciy,Francesca Ji-Hyun Park,Korea,14000000,44500000
6ACLrx3O7zVCwqPvrfE3KV,Dr.ReB,Korea,14000000,44500000
6z7gVMGnagUqe9ANBfKYm4,FLAME,Korea,30,9
5HeRscJ7dRe9MZGw4kj6NO,Seohyeon Kim,Korea,8,8
0Z7vhBoGh0ofzvWS49ilLJ,ALEX,Korea,42,8
4xZvroxMQmsvJ1xxjtkeXe,Lil Gimch,Korea,196,8
1gcxN6awHLwovHEFQoJcWM,DSKK,Korea,22,7
5PxExUVEaa9Pa6dzdBlI6K,LMW,Korea,19,7
4DhhCuZXM5w3lNFeWLy89G,Vetty L,Korea,14000000,44500000
5EUPMMpLipgeT5B6foZ6jr,Yu Jung Yoon,Korea,16,5
5zZF5o6aRcBzMo7coWcGfr,Kyungshin Im,Korea,14000000,44500000
3nEEKuGB1RVxFodyEhsvpj,Jeong-Heum Yeon,Korea,14000000,44500000
0CI6YWzyTrIzNKDDkAdxRL,Eun-Kyoung Kang,Korea,14000000,44500000
1kWVqTBxjcsrp7Nt7X6n5I,Eunji Lee,Korea,14000000,44500000
129h8MAIgAYZGqpTrlvVeE,Tae Hyun Kim,Korea,14000000,44500000
00C0IBXrablA2FN4HlWMLQ,ACEOOK,Korea,14,5
75RP78DXdvYtZLRiclssji,SEJIN,Korea,50,5
06kDw84x20edCt7GIsyIvY,Mayqueen,Korea,7,5
0kro6b7wwK91P6ghyX5ssv,SiMs,Korea,1250,5
2clir4GbcAlDm0dWotUilr,Soomin,Korea,33,4
4PS2cOSUkSaVZzgKRHEMYA,Chung Eun Kim,Korea,2,4
4nUQSo3AEhIa2FJn855NiT,Yoo Hansung,Korea,14000000,44500000
4nBuE9jOVVMw3Vlhokde0O,Rion Five,Korea,49,3
2LSJwR9LBEdeTXYRiJxmAe,Namlim Lee,Korea,14000000,44500000
17sBQ6FrD3GqeBY1wsnGVZ,Jae-Eun Jung,Korea,14000000,44500000
0S8zareMYvKDBv5S0SZeeM,Sungho Yoo,Korea,14000000,44500000
29qedQE5vhXrfI7dXBULAI,sio,Korea,6,2
2kiZbZTyG6z1hicU8r4rOb,may,Korea,6,2
2zQqDeeHWLiQmfGDBDQ04e,Si-Hyun Yi,Korea,14000000,44500000
2zVhq3C6lzcYUxz8xClyLs,Jo Hae Jin,Korea,14000000,44500000
4FmHnoJVaI2VjDQMwJ2iur,티아라 N4,Korea,14000000,44500000
4mcnvjLyW44CoKXDkUjPzh,Dareharu,Korea,20160,1
0GocHLApCB4Fff4wLMXTIc,IL,Korea,68,1
17a52S9tIEGXKfTNwv0nl7,No Hyeong Woo,Korea,14000000,44500000
2ffbjHBXLphbgeyvIWnyLJ,Emilio Valentine,Korea,14000000,44500000
2TBYH0JKXZF1ydB5q2SznW,Noh Seung Ho,Korea,14000000,44500000
1aLoGSqkFE5yiA0jOgdfkH,B.L.E,Korea,14000000,44500000
4fsVv0LvfO10dEO9Oe3RAW,Kuremio,Korea,14000000,44500000
2rfcQqceQeGbqaUyG5gFZE,Lee Jang Hak,Korea,14000000,44500000
4Kj666k1zPquye3ov1Sn7K,HASORA,Korea,14000000,44500000
2iuOHjrlBtVUhN9kHvT7hG,ChRocktikal,Korea,14000000,44500000
02CZbwDYyHWBQeWabWY4RM,Lee KwangHee,Korea,14000000,44500000
3WUmqGGhgVUQ4drsNfvz0W,Seo Hyunil,Korea,14000000,44500000
0DFQkmu5LD7GstHM0pwh8H,GALACTIKA*,Korea,14000000,44500000
7xBVF0JF6FBeGyOkh6s9GG,WAYSIDE,Korea,14000000,44500000
6FzmP3yuDErhGqZ3CP6Fz0,DJ Pumkin,Korea,14000000,44500000
2eXH4DaWRyUjZQpvGdYWMO,Chang Sukhoon,Korea,14000000,44500000
5uxIo6m4xqkseE1eLiN7pH,WOORIM KO,Korea,14000000,44500000
0zMyf4jK7R5v4E1qitQAZS,OGUOGU,Korea,14000000,44500000
4vB3J6hwuzDUxfurihOtnq,Eastk,Korea,14000000,44500000
2MhmEd1SWZwnCecffYs7Qr,feeldog,Korea,14000000,44500000
3wcZRsxCExWzt504QAO3RY,Jungwoo Lim,Korea,14000000,44500000
7onw7keaYE61sxtW1rIrMt,Song ja gyeong,Korea,14000000,44500000
06LjbzG3tbaO1YCS8gA6Er,Hachubby,Korea,14000000,44500000
1718x9wksr9hNadOdfbtBj,LA.G,Korea,14000000,44500000
56dYyeNfD8KMuXl3KW8EpY,Class Mate 클래스메이트,Korea,14000000,44500000
14dg76TSrchUVL7LyQqzM5,BLACKBUNNY 블랙바니,Korea,14000000,44500000
5z1w9BvEEo9GaEsuLzmg5k,Wanna.B,Korea,14000000,44500000
0onpvOi6yfE7aP8usX0Rmn,A.D.E,Korea,14000000,44500000
1HzqWFIIJAm2YAoqRgZA9a,Rollyboi,Korea,14000000,44500000
3nnYjOWDaFecaqAx6OJgsX,Myulee,Korea,14000000,44500000
6Ep4uEUeSgwrdIuitSxWPV,Moth Pylon,Korea,14000000,44500000
5NbNMV60VHVmzhM9wnGoB4,주영 Joo Young,Korea,14000000,44500000
4MifTc2uigW2QDJODF2Erk,PARKMOONCHI UNIVERSE,Korea,14000000,44500000
3QJ9me824BFe1DDEBfiAiO,Bert Youn,Korea,14000000,44500000
75o3uhXKOzb9yNhEe9OlXj,MI-WOO,Korea,14000000,44500000
2zWbnt4RuYeGAcNRdKfu3Y,IOHBOY (아이오보이),Korea,14000000,44500000
1QA1PaHWqoR8z5M86Oy0g7,Maboos,Korea,14000000,44500000
5LOfxkrA7YMBHpwk2GCLeH,TBNY,Korea,14000000,44500000
3aWCkQKTt4nZB7On2yGmxM,Sangbong Nam,Korea,14000000,44500000
6SEbGvqohE0g9byDbShAfD,HAM,Korea,14000000,44500000
04sWctQwZWE7z6MwYjHhw9,Ruriling,Korea,14000000,44500000
5tAsMy7kHKKycI4EmjnNKb,Cats Drink Coke,Korea,14000000,44500000
0zMzihpGhsMJ1hX74I9jGP,Chang Ho Chirl,Korea,14000000,44500000
3NIaurvgQ0Os2ZEUW1O2zu,환상약국 Fantastic Drugstore,Korea,14000000,44500000
5mY6sbVeyX5JiJ1PxVAS17,Gong myung jeong dae,Korea,14000000,44500000
2lN7Rn4qa7N5FB5HmL1nCH,Cho Min Gue,Korea,14000000,44500000
3VystNSWGX8K8RTKSnoVHH,soma,Korea,14000000,44500000
1O8eMO1ihSGjqyUpyJKTZk,BaBa,Korea,14000000,44500000
36XZsOYcsZCYyFoTniFZSQ,Jonghee Kang,Korea,14000000,44500000
0wTIWmyD9QA5g4tUy9KKYo,HAEL,Korea,14000000,44500000
0apsMtmO56SWpprzk3Du1S,Nu;face,Korea,14000000,44500000
3sTGgW8FDbqG93G9pLpQSb,Young CEO Musique,Korea,14000000,44500000
7s5UyvmaodJs87DMKwZ9Et,Joe Rhee (죠리),Korea,14000000,44500000
25drYUSUHRbbwbLDMcIvhT,BASCUSSION,Korea,14000000,44500000
7IdasHpaJz73ibZTnNBswj,A.iRiD,Korea,14000000,44500000
6fXMGhnJG33hjDupUuY9Nj,MAJORS,Korea,14000000,44500000
7LklIZDBxkB5gz6OuLMMPu,ZIOLETTA,Korea,14000000,44500000
7jY0BF5WxpaeDYUBgeTwcH,Dead Buttons,Korea,14000000,44500000
33gJPGmZj5iJaJB6ZbsKNf,Lee Gaeun 이가은,Korea,14000000,44500000
54kFWyVNZETwrt78EUjGA1,A.cian (에이션),Korea,14000000,44500000
4WXN7cknNdt2lEs3yKkhei,도로시(Dorothy),Korea,14000000,44500000
4C7wBOOsyf7TxgxHExIWdB,J&B Dolls,Korea,14000000,44500000
71QNvae2HpnL3pIko2zipp,C-REAL,Korea,14000000,44500000
1P1M1bNnEqTVpmWzuZrRTm,LAY.T,Korea,14000000,44500000
5sXkbtl5QEfGSegOhHi6i5,New.F.O,Korea,14000000,44500000
0FDeawnSmTPtWhsG9pPm1i,Autumn Han,Korea,14000000,44500000
1LdnnERgr0wOwmXlBAnPTq,Devyn L,Korea,14000000,44500000
1bjTbIu2YcBBXiXipIZNYQ,스텔라젯 Stellarjet,Korea,14000000,44500000
4cZX37Abms0vQkrjRloI6X,Red-Roc,Korea,14000000,44500000
1wBJx2YomgkNFGJOcGR04S,Chu Da Hye 추다혜,Korea,14000000,44500000
01ieSz0UhfrvFZzQHTCW9Z,Yoon,Korea,14000000,44500000
1ypezgUUbxco9xSnWcTf76,Jae Chong,Korea,14000000,44500000
6K9KevAu0cpln7xOsM3Wkm,IVOXYGEN,Latvia,255661,2100000
6rlVhQqS15yJMO4DZqrq6I,Mischa Maisky,Latvia,59641,698997
1feoGrmmD8QmNqtK2Gdwy8,Tobu,Latvia,418596,653431
0IuqAyi5CMgpuyhckrcqNs,Mariss Jansons,Latvia,19563,480911
6kNluNBHa4sh5BKIvyiDgf,Domenique Dumont,Latvia,72441,427801
24ibCRKLtfIZcfrixiBAsm,Gidon Kremer,Latvia,34582,292173
74qCFeNvjcO4R0cRXik17C,Elina Garanca,Latvia,36081,232391
6fkV4LaygxybcMjo4cJLrI,Andris Nelsons,Latvia,6989,194378
1FPk3Fo5EyBYOxEiT2V0jP,Latvian Radio Choir,Latvia,5395,128826
2eQM9blUQw9vY62tYLcpVk,Ksenija Sidorova,Latvia,7113,120510
1zBfiaC9hWHLUDZrbWm5FH,Uamee,Latvia,67559,105682
7GcG1I8YsDcVfqVd26G0Jy,Georgs Pelēcis,Latvia,3881,102629
3sayWfK1MqPIgsyzGkt28N,Toms Mucenieks,Latvia,12850,95200
3X4o7qy1ci4qtCVg2AtuXb,Singapūras Satīns,Latvia,38680,76125
4E0MlhC8tKIcd76jIsbAyD,Mareks Radzevics,Latvia,3152,73382
4ec4Os8XAiwmqZdQga3V7f,GACHO,Latvia,30579,71836
1yGNovmRGFnbVA4TFOxmDt,Lauris Reiniks,Latvia,11495,70507
1WTZ4p63TJH169pGdhAd9e,Bentley Grey,Latvia,2654,59908
