rank,artist,spotify_id,listeners,daily_change_listeners,peak_listeners
20464,Dombresky,2GVtgxcx7jg5xVCZsIHSGN,624976,-502,966616
20465,Yung Bredda,10AVFI86WCq4tNhY31g6FL,624879,1912,678173
20466,Tre' Amani,48Py72qV4J4hzvJXXRDNz0,624856,1675,2115055
20467,CD9,3mOd9j63D2DAPnOzQBJhQJ,624839,-9840,644519
20468,Manal,7yK3vix9XmeNwPDmjGs78F,624815,-6059,845398
20469,rivve,4mH4QjsUfCleAq6wz2QOJV,624810,-637,849852
20470,Ali Aka Mind,5ZdWGWlHFXgo51ouiol6hl,624769,-1766,632806
20471,Hunters & Collectors,7udwYystFcvYziV36ZIwuh,624761,-1044,878717
20472,CL,0tzSBCPJZmHTdOA3ZV2mN3,624751,-268,1098186
20473,Sammy Adams,1S9WGrK7SZfXXQtHBYzDle,624730,2121,691365
20474,Nesi,0f6U482Lbo91QNqNFH4Tat,624674,-195,656425
20475,Lauren Jauregui,3J0BpFVUc9LeOIVeN5uNhU,624576,-1271,1424348
20476,NXCRE,4pEYvg65h3If6TKxwgzkQw,624576,-12684,750853
20477,Sminofu,7lpGctutZNeN7UKIyEFbPg,624522,-2477,911416
20478,FazÄ±l Say,15NSFL63oPhmpXLcZHny2N,624466,-545,930364
20479,Beginner,4XkhEirR2JZT4fncyOxxtf,624441,2613,661025
20480,Century,4iX9ITBBORjLX7l74Ky4kI,624397,1248,651001
20481,Royal Deluxe,54OEro9sWZ3mVfMdlz2CIt,624385,102,676523
20482,Raman Mahadevan,5jbcmPkWWDvnHws3S60EVd,624377,1183,829916
20483,DJ Vittin MG,5iZ2ndEgqtLq41PyasmRfr,624374,-831,804092
20484,Duglaung,5jg4U8gPfe7dWpZND8lsXu,624295,-5710,717565
20485,Maze,3DvdryKH4O95ZnsUZJKXpt,624276,701,630686
20486,Wraith V,4BOMjhDXc0Aet35ZlLZNgZ,624269,-4362,1327299
20487,Arnold Schoenberg,5U827e4jbYz6EjtN0fIDt9,624187,1507,658909
20488,Big Brev,0g1ScDyTSIJprId6DF9iP7,624161,205,624161
20489,ROBINS,3jB0kLyOjPj9pZHMect1BM,624155,2323,880322
20490,Jake Shimabukuro,69NjH5MsRLr0CX0zSlGmN3,624129,2574,1327228
20491,Danheim,1J1DiyVfll4d0cos64VSZb,624117,-1479,736484
20492,KÄKÄ,11ohMXkA2KIq5F1DoWH2jj,624045,1084,778212
20493,M.I.M.E,1RdQK73ZgvXjkaBJkibE6X,624038,543,820423
20494,Alstroemeria Records,3wsXGKiJ4bCByD0jHHbL4Y,623918,-922,633850
20495,Cheer Chen,4m0xrEWYU0yCUFMaga015T,623903,1924,623903
20496,Robleis,32AuV4BxATEf2i7YVhIjht,623859,-2578,3907540
20497,VOLAC,4Nl6PVYLwbCFfr3UqQlFtE,623840,-1043,656470
20498,Lunis,1YjaVTeHBlVRRxbk7H30HN,623828,762,3766998
20499,MISS LUXURY,6KlmTJ2jv8hMPUzuUEKNbZ,623798,17,676945
20500,Karametade,2zUi8eGWcojkvBwCysFOyC,623786,-130,720852
20501,NilÃ¼fer Yanya,09kXLeOXRyfNQMXRaDO4qA,623736,9469,1535709
20502,Ann Marie,3feB1IF85It42sebtWSqws,623727,1299,645197
20503,STIM,4uy6qQw6mpNpDm1fx6nVZe,623720,317,796976
20504,Karthik Raja,0jXtd5NqfXiq9aT87f0GeX,623702,1901,623702
20505,Ron Adelaar,09L72oOms1QBoALUSLqx8u,623680,-770,1012063
20506,Lee Foss,44T94QQEc60Jf7kqGY6Rip,623676,321,973921
20507,Hazama,5jKjGIfQbctItoit4X95XI,623576,-892,645185
20508,Sharon y los Camperos del ChamamÃ©,1EBnykTvoBAPQkvsqwBhqP,623569,-4135,1042725
20509,Whindersson Nunes,2emd6h8cx0U8QUAxDddXPF,623564,-3806,1094596
20510,Venesti,50oHbeWPotfWlzdi4bojSU,623526,18387,1788280
20511,Jane Birkin,4XYH5Be5pn1qkxhfaID3J5,623517,2948,1233286
20512,Peter Pann,5RWzjEjUW2NWpSm00Ieo5X,623448,2572,724046
20513,Zeballos,5ayyPSqoObeTOj1UGtM79C,623294,835,859467
20514,BETAYOURBITCH,2xoedC37KSMtbCYLd1PVLc,623289,-1649,921575
20515,Sara Rikas,4TwaN115hEDGfkAtJG0USo,623276,823,699627
20516,MeMe Media,1dm0F6bc96vbMWFy5pz8UR,623257,2916,623257
20517,Anup Jalota,3kzGeGPP5gd5KAMm6QggHV,623248,-2464,702152
20518,Surmukhi Raman,4zrD4cCcot19HUCFJzWzpQ,623237,-3557,810913
20519,Tamar Braxton,1MT1Wz4G9Z9EVOg4L5zZMS,623226,858,1079705
20520,Hard Driver,1rpLzYzfrueWdkpcIunZQl,623135,-613,671111
20521,GOLDKID$,6PEnjhcHrk3FoMtUSHc3Jz,623124,-1612,705482
20522,NVRXMARV,3wuzmgnvjw5FzJiz8wjrq1,623098,-9788,2240025
20523,GHOSTWOMAN,4IEpQR24sUgq6BQw2MdZIy,623003,2408,764084
20524,Don Jazzy,3orxvFDFViCLknRO2O2m8a,622962,-2758,846004
20525,Buck Meek,4mYY0UqYdvgdz60psupYBR,622954,4099,679935
20526,Dika,3pHCuS2IUMK6UhYW7PAOhV,622937,-2133,1493864
20527,FUR,0e0z6v7dIm0XM7BgQTtB0a,622881,-1213,1644421
20528,House Gospel Choir,1ilcpQQeF5mmvfO682aDgJ,622835,1239,2922695
20529,Goyo,2ECiXSK7umi1luAaQyrCUX,622814,-2111,880801
20530,The Distillers,7MlyHuGRHi31yYlrttDqgT,622807,2407,622807
20531,Jetta,51V0E9ipJyIj7yFDkaLx96,622798,-109,969158
20532,Tennis,1ybAN3utgdoUL1MUCtH4QM,622766,-3657,892144
20533,Luthfi Aulia,1LUNypbU0AXcWNgrcyHzVN,622734,-5778,1150430
20534,Kelsey Hart,1WKwvWRG8MdHAwHsSv9lXb,622733,-1947,948040
20535,Konfuz,0JHx4h8GAtjhmHMQ68iQiU,622731,1142,1013723
20536,Crooked Bangs,4gkZO2kbnE03K8xGmZ2DJu,622711,2477,1536631
20537,Righeira,6hfVCgKTJbLM6M18e2z7OI,622676,2457,922320
20538,ALLKNIGHT,28Upea6Tkq0l5oTu0dtX1c,622643,-356,872255
20539,Bajwa,235cIEn6QoaIkUtO2lLQzA,622610,-1417,773643
20540,Joe Parra,4LNplGwxBLbTCrVdxnTmOR,622607,6260,1184705
20541,MONO,5jTFNkoZebPnX90CbB3F2A,622566,-4249,1059250
20542,Linda Lampenius,177ZOBPSU9yqO6IdomgK3T,622554,24277,622554
20543,Low-Red,6iE4D1r501drzd1fyM6z9N,622486,2517,895459
20544,Bituin Escalante,0lyIvVIJZWM6K64it2HqWk,622465,2101,674973
20545,Elji Beatzkilla,04EppuwbkCAhuLAVvYbqDJ,622457,4525,1174273
20546,Amar Singh Chamkila,2yZ5VRE8Cy4H81VL9biNbQ,622440,2054,622440
20547,tylerhateslife,4z85Glof8wylJsLi93ukHm,622416,2324,633927
20548,tewiq,48nrvNpJ4gcgWyvheEGg0L,622388,5648,622388
20549,Lucke,5qN0Wc3uKVgLfmCAps0AnG,622324,-1206,650143
20550,Smitha,0qnythtBJvBHVVrwr1gGnf,622299,-7182,694038
20551,Almighty Jay,2HWXxzgBIr0RMSZmvMZeJU,622291,2492,858406
20552,Thandi,7b48KVEzrlVcLLLBAGHBuj,622286,-275,880741
20553,Katastrofe,48XeauxB5rhLPXPtACuuUR,622255,-4288,828550
20554,AchtVier,6JOYrJkaS8ZKxLoUdNNdWr,622204,-789,2054795
20555,Mashary Rashid Al-Afassy,6Qfu9DUaEqAAThHqgvcST9,622202,443,633110
20556,Los Rumberos,05k3uSz8dyKtbllIY988Ip,622185,-4012,920334
20557,Pantera De Culiacan Sinaloa,0mRXQOJkMRuEgfF345LOZ0,622154,1632,622154
20558,Grupo uno,7HoVqjRfwcumgHQiKd84jA,622112,7889,1360994
20559,SHB,4uiEeT7dw0guTJ5CPMsX83,622072,44111,1695534
20560,$hyfromdatre,3f0iI02WmX2ozlN86BhnmC,622058,713,710825
20561,Nico Manriquez,2ZPsXaS21IxNDnpe6JoBNh,622040,-5012,864745
20562,Claudinho Brasil,41ggHbtYARi4S4JtbeRrYY,622011,-2007,721313
20563,Huey,33wbkdcxtduHKY53LnI1Hf,621892,1279,794983
20564,Golden Features,2SrWifjYv7b5tR8EzEmn1x,621851,-176,1509345
20565,Amaria,2clS9uX2uOrHHqkyDMkzA1,621850,1610,682219
20566,KIIXSHI,3nLZDVpDU6RrQ9k98yHTKh,621830,-30,2827651
20567,DMA'S,1iUTUix5kea176M0uJTsh4,621800,-1733,1120064
20568,elijah,2khsUR01VIAut0HXZUh5Gy,621752,527,807518
20569,Lyna Mahyem,0Yj3N31EWXHc6e3eDyJPLP,621704,-3211,1555393
20570,Reynaldos de la Sierra,13rTu0fmZMKFl0oB2JC1oe,621686,-1130,670808
20571,Cole Phillips,2Ew91UUE0bjzHWCEnA8cHy,621663,7786,621663
20572,Judika,3HSmFRCVuZh2skqMDhsI8y,621630,-8845,796876
20573,Julinho Ksd,7kR1Yw4RqYhhDD3a8QRyG6,621481,1917,897672
20574,Mc Rf,21XypSEosIAo1NYqT0UKkc,621402,-2344,1301868
20575,Kelly Finnigan,0gdEDrF1Fve7FIBYcmX7W4,621358,253,848309
20576,El Sobrino,4ZFQYgdqBZqxUP0MAlswlJ,621339,517,621339
20577,Matthew Clanton,2dZXivub7kYr8u7cAIfFpT,621334,727,1118468
20578,Clubhouse,1LbK4g8mKezX7iAmpiq3sX,621237,498,862273
20579,Leroy Sanchez,1qwVM2JnEMXbKgvZESGsRn,621230,245,1894700
20580,Prince Kaybee,4H7q5OwAgX1uQuhwb7bg2C,621215,-1258,677198
20581,Gamze Ãkten,2iJt3X1D7T8o8goowQjHRi,621198,790,629228
20582,Nikki Clan,5U1A3TNJisLnVodHzWjCmL,621198,2787,621198
20583,Achim Reichel,48tAT9Z7hzxyk70wVtTcmt,621116,2922,736321
20584,syudou,43XkWaoCS0wKjuMJrWFgoa,621068,-1244,707355
20585,Fikret KÄ±zÄ±lok,6RXvZtTyld421VPmJtLqkL,621057,-635,672283
20586,Matheo,6YFFJXCSmDv4SJEi0JSp2S,621040,1594,669587
20587,TJARK,2B4IGE6llHgdQsc4kqI5zF,621024,2922,738278
20588,Jay Karin,1MaQRDI7QUo8lm9vwWrBfL,621010,-150,867033
20589,justforgetme,4thCAXlpGSQSUe13fvzjrA,620965,-10742,2222951
20590,Retrowaves,70zYhpnNC3lzfakeigAD4X,620958,4462,1341891
20591,Pia Zadora,4xOk8sG1KBfhKhR4BOq7Mc,620939,1183,704502
20592,Papi Sousa,0zcP8lCmLxqRRIZJPSq8i7,620898,-933,1689436
20593,Julee Cruise,4Pt1HZtuJwrQB8l0ES5iTX,620894,-343,626810
20594,StyccO,1QGbGUg3knUksMO2zgHQxD,620872,-8921,836354
20595,Columbia Symphony Orchestra,1iNPygduJOu0JnzasoDVLE,620849,3234,686400
20596,Los Dos Grandes De La Sierra,58EWXwU9oVr0Iwuh4rF6on,620835,3358,620835
20597,Gayatri Asokan,02MAGKfMlJmL5qqXaAS2JK,620820,-196,741218
20598,Los Elegidos,3mSVUm5Tulv8DSTN3EMZVR,620805,3859,777815
20599,Pikapta Raks,67eBQmBBvDrOFcrG0qc98W,620791,-2025,792548
20600,Wynonna,4yiXkMbxDIZ3jgEG89NSC1,620739,3069,1366810
20601,timelesz,1ZFfhzyXjPvbzSYPlCIwo3,620674,831,1347269
20602,Les Cowboys Fringants,54BZLczVMsW9sPSIcUst1a,620657,822,900718
20603,Utha Likumahuwa,5CqfTDAytUttoCHfln3Wl9,620640,-2904,690606
20604,Shawn James,2HPYUQ6GsPbZHvkyYe2jdm,620627,-47,706611
20605,Concrete Blonde,2ICSjfBpos9PxMhGhX25N2,620613,3206,650378
20606,Enrique Guzman,4FeDV8T2wgjzYKBamSp7MG,620566,609,678455
20607,Aesop Rock,2fSaE6BXtQy0x7R7v9IOmZ,620545,379,894760
20608,Kawtar,4B9s73FXhLx5FXLabyWa2m,620530,1078,762260
20609,Red Rider,4EGlaDAVZTNNknDdKHrHRp,620504,1925,620504
20610,La Cebolla,0UkT6v5uBVrNrDr5TdETq9,620473,-114,952432
20611,A2h,2ktpq7bp4m1quizyEmp4r1,620446,928,852418
20612,Hriday Gattani,0xWGBvlwCBHAgXyR7TmPwp,620424,-3751,879440
20613,Orquesta Kaliente de Iquitos,2jgrDwQt2J04QHpTu4uHwG,620421,2554,738177
20614,El Goldo,2Uz6P0j7gDmtKVIFbPrOvt,620309,96,1262001
20615,The Dream Academy,1JVoO5bwfU8GNuAZLpBoHe,620301,3843,678244
20616,Mc Yago,3eKjUJNwglGwLmS8dELCuC,620128,-453,1594101
20617,Faber Drive,3SziwNj6JCnqd2ajUdXlIT,620079,603,620079
20618,DerekVinci,7du7SizqDeaP96ds19p1yu,620068,1210,768618
20619,Sahara Moon,5RUp8dOgNYNeLXIm3mhEiS,620017,5379,620017
20620,Sofian Medjmedj,2ZHJEckf6HJXMSuD2icSSW,619972,179,773171
20621,FaceBrooklyn,0HGYhpDqId26b8YElUubo8,619936,-8542,1264789
20622,Zachz Winner,3eb6CZwogsXvGkmEUYa9XV,619864,796,3031365
20623,La RaÃ­z,036IY6CphXdsPiqIXdqvCP,619773,-306,833079
20624,DJ SM OFICIAL,3P5zTIzigTqkP9NNbtnLnE,619742,-16535,994699
20625,College,11TlWPqyDFLHGccTFQhcc6,619726,-536,690363
20626,Harinaam Das,5Bx6m74tEZOdffYkh6MzJY,619689,370,713372
20627,Jason Isbell,3Q8wgwyVVv0z4UEh1HB0KY,619633,2116,931589
20628,Last Born,3wK0eXR6qOs9PyRUxnoECN,619621,13126,619621
20629,Khaila Wilcoxon,5RIgtgu0pFYmr2cUYvJKcM,619619,-2603,629132
20630,NHLOSO KHWELA,1PoCttTLXvpmlzQBpVnli7,619605,961,970480
20631,Moo Latte,3gNjxcKLkMfZYKlLxn0O9F,619601,3505,890613
20632,Marvin Sapp,5r0KYGxdIZEHZ6z6XbkVbo,619547,-199,728742
20633,Danzo,5ZyT4ZJtpQdihQ7MTMTluE,619531,-2785,1563841
20634,SEBASTIAN PAUL,1tQu5TjcAK68fx8qrc8ZgF,619525,2668,659161
20635,John Butler Trio,6fBF4MULW5yMzyGaon1kUt,619523,-188,801053
20636,Identidad,27C7ZMfb3rHz90wbayV6ka,619410,-1866,774633
20637,Critical,6dOAGo4z0syiCjbnlh4VSO,619372,-2390,1173580
20638,NOTMYTYPE,7hjdOgAfEdNYBGViGyy28U,619312,3172,953014
20639,HLD,2tgTUUrbrQd6iuAjW5BQI7,619275,-4450,900529
20640,Jamie Lawson,1jhdZdzOd4TJLAHqQdkUND,619245,896,1436993
20641,Laurie Darmon,7hhIUoiI41fPdE0hEcpr2U,619099,809,785546
20642,why mona,5C1tex8vm00yFKTitiOnMU,619088,-655,1634146
20643,Moderndog,2xuN796lJ8Oj4vsx2XiJqj,619010,-4991,656946
20644,Coffey Anderson,29YJnMJ7MoLKPM04siMnP5,618931,1684,885723
20645,KiK1 STW,2NkusP1gjrUcyOQsfHhx5k,618892,1185,619698
20646,Perrie,0o18Cfq9RAxRqi5W4JOEPe,618788,1629,3635445
20647,Mo' Horizons,3tuX54dqgS8LsGUvNzgrpP,618774,-299,697256
20648,DJ CR Original,1f6xTNdXkrk5Wyeb4tQK1E,618750,-6888,706078
20649,Uffie,2s6lxOYvvCvzpHtd3VyuMj,618622,1251,1124692
20650,Freaks & Geeks,6Qcn4TflUyLRoA6w44IQSU,618617,-2157,677332
20651,DJ PK O Ãnico,4iXNSRP2ca7nDdn8cqexyq,618592,-3547,1960970
20652,LUDI,5jaTnKaikL73O3eAQgtwde,618542,-3110,1501499
20653,Avvy,4FdVHUenxOa1Jixzrw0bL1,618525,-8412,1509087
20654,One Way,001aJOc7CSQVo3XzoLG4DK,618493,3258,636624
20655,Firefall,1tfXh4XxILEuMU2qZupFn8,618468,249,623471
20656,Ck9c,5GdjL6RkFagKcwkPu990Gg,618331,436,987338
20657,Kurt Cobain,6pAuTi6FXi6qFQJ1dzMXQs,618317,1593,1080507
20658,Dragon & Caballero,4uRH0vTYaGWjG1MK8K8RPE,618315,-224,671926
20659,Choirboys,2u6qHMpQaE48aowjWKJeCM,618288,-250,803871
20660,Styles P,2x8KDZdSONA3872CnhaAlX,618261,-286,883788
20661,El Mago Y La Nueva,0pelomsVlROuivdE2RgeDU,618242,-3749,2065508
20662,Pedrosa,41iSmIaCOZWguy6ZVspcF2,618205,-1638,707188
20663,Nightly,3qDMrpZHtZEtVl5i1l7hP3,618189,-448,911786
20664,"Victor Yturbe ""El Piruli""",288DN4mD1eyvKyVz8So3HB,618093,-3029,666980
20665,Video Days,3kbxSeLvtQJkPCCh3ESKoe,618051,1297,746665
20666,Creatress,6wwfROG3fnqz3jyGV3ngPQ,617987,2628,655618
20667,Goon Flavour,5Uc6XVglgR7fb3Q5FSy0zW,617977,-4301,1339703
20668,Rose Nascimento,0L0h1GGHeljVSNWwnqbRfL,617970,-934,638993
20669,èéªå¿Snow.J,0SzpuMrZpRIztrSPGbFDk6,617947,2765,618000
20670,Devilish Trio,45brkGrBxvV5pxj8eiImiF,617942,156,650408
20671,Bliss n Eso,1xSSjJrKTO2ZNPU81uLtmI,617849,585,826320
20672,Lollibus,4rn1xfu1y5T63WGFap5gr6,617847,3012,617847
20673,Cale,4pE5amRArtmThtna3eGERQ,617841,3883,928331
20674,of Montreal,5xeBMeW0YzWIXSVzAxhM8O,617798,-274,638297
20675,yunusemre,0dfex4kZyUbI489BMy0fqK,617786,-2237,1007214
20676,Claire Kuo,6OiFtK426XJWnOJ2HYlSbf,617739,726,624407
20677,El Ninii,6V7sNDLIQxlTPxw1gvEawJ,617675,-2752,703447
20678,DÅ¼em,5ADo6yIOeD8LJglejYcuen,617642,3652,691380
20679,DESH,4dqqy9z09htrVsRiJpoQmw,617636,995,695351
20680,Pumba Dos Santos,0gdjAXFsHUD66t1fLVBw5h,617574,2558,794358
20681,åå®å®,5k5iMDK1nWLbb0eqMnpuKl,617555,-1065,689029
20682,After 7,4UPcJIhr5K5fPsm4itqT7E,617526,781,619499
20683,Les Dix Commandements,5QXmg7M7qjL9PcJ79MYyGb,617515,1019,617515
20684,Mahalingam,2MPdHKsDL3AQ1dfKfCjbr0,617388,3589,794102
20685,Ophelia Wilde,0UucWXEyfCOSWlvGQYmPu3,617329,1174,759816
20686,Nontokozo Mkhize,2xYE0LYxFRGK9CQxLlkE7H,617318,-808,854613
20687,Club des Belugas,3ea1ZpptTqS5pwYYpQQVCo,617312,-711,658403
20688,Jordan Chan,4EefQ1H6Qg9W5Gv7eVLC9U,617303,-1149,619601
20689,Silfarley o Rei da Seresta,1VBoKHRz3tFd4H5abiCECH,617241,-8012,1024413
20690,Kino Rankins,0B02ZsmSdJvc5NECwOUZ7A,617240,1758,753671
20691,Katrina Velarde,6IGHpZDinQ5XCihUOY7Kx5,617136,3475,647340
20692,Canelita,7g9K2QjuqVLUniCCCHyF7j,617099,961,689008
20693,Alex Kenji,57emG0pZhSfbfskupwZ4Bu,617071,-99,617270
20694,Tagne,3977Z9BZCFbJQYwdIdVwgc,617028,-7913,913537
20695,Marc Broussard,4cEwEednPwWCdYT7ZhROZe,616998,-4230,753824
20696,Emmanuel Moire,5YIaZ0ICxZyNEsATQRsxRk,616998,-1351,693106
20697,neophron,1ryRmZ474qavvMFyQgSr8W,616936,8402,706981
20698,Samantha Urbani,7sKDdrRD7J0GZC8d5wB4F7,616930,3976,660630
20699,Jovaan,5y1mXGApE4lshXA10gQ0S3,616874,1375,723731
20700,Lecomte De BrÃ©geot,0Y3QSSc5Uw3g2ZHPkR2bdA,616869,1270,722351
20701,CÃ©u,2eFVsaX3yHLPeWpiqvmeFn,616867,627,985019
20702,Max Coveri,4aFf48VQYRT631OJGgVwUv,616730,-2343,653361
20703,Christina StÃ¼rmer,5GnRHCbhnGp57tp4whNvOo,616724,2781,739537
20704,SonReal,2OlZK0VIzr7wQYSrj9bOvF,616526,1141,705858
20705,Joey Cool,1A8NEJYo3VW9aIZ6l55Dgu,616419,15099,1513695
20706,MadeInParis,2NRdZaTYZk1CexnDSlnxZU,616414,-1996,822960
20707,Kanhaiya Mittal,0zdG1UCxAd6hlY77KQ4wM0,616393,-2807,625040
20708,6PM RECORDS,3PeXrPTDFpmBfdfBR8nDAj,616377,1613,3502592
20709,Solitario Mondragon,4KXpp5lz2MakNFcTszi2B9,616333,731,619901
20710,Coeo,3OoNpyvA82LedOZWG3WE8Z,616322,4194,746730
20711,Nysix Music,5v0eLOwGUJuH1lvPSzw0xD,616320,360,4657539
20712,Fancy Inc,4Eoddnw0pOewmCHQYofuwh,616257,1501,1024855
20713,Gabriela Montero,0zn66Km3MeK24VuWUZydgr,616230,1360,811252
20714,Cheb Momo,2WGoTbMj2VO7bv45UG1WfM,616228,-5487,754276
20715,Ramil',7blTwZGiTplsvBEvYOsDot,616169,3005,872808
20716,Blaze,5yK5YSsWKH35QRTsHQHxEN,616151,2848,616151
20717,Mannequin Pussy,33yje3hgpNfdXpqdJQcrt9,616140,2405,676246
20718,HE/RO,1VD4AmUxf40MwFAzCM62V6,616135,8102,1111229
20719,Feestteam,42Lgl2myla33QoKueaTxmA,616091,-6799,769467
20720,Arthurzim,60chcKrdgEA7TZbi4fWVri,616081,-2873,3617321
20721,Aditi Paul,0Es0q6Ck6CyyDjrWBqWkRc,616045,-2296,851191
20722,Cassius,4sf3QZW8a3xZ14IGsOAzoy,616037,-359,829361
20723,Armonian,7x1utB3VaIi5nhA7WF2lUR,616021,-6738,651289
20724,Grupo Carabo,0pY1OqclT7G3fojvX0dKdv,615923,3406,692368
20725,VOCES8,32nW8kGbs65y8CSlIvREuc,615846,935,1769727
20726,Arce,7eH1UUCyxL8Wf9PztvvPJ6,615815,1186,666165
20727,PXRKX,5sj3P8OH8O5aVmey1C2mf4,615790,5051,615790
20728,Vantage,6owH8F2INpb18PhnISiVh2,615779,2916,794967
20729,Ghost61,3Ust4zjda1k2oady1gt6Cy,615663,8273,615663
20730,BANDIDO,7CSpCpNGTK9589bTi44SzE,615650,-750,1453371
20731,MiloÅ¡ KaradagliÄ,7jQSqBxct7Aa8b3GsZFkO4,615642,-1368,723019
20732,Les Rita Mitsouko,7CdlYgtOoxBtNjuDeIxSPM,615611,1196,642130
20733,jsilos,2Rx5EPyAB29CPxWpQqMBVB,615589,-944,901545
20734,Lesti,4Brw5KASFH1RpDEfdtzsJB,615588,-57,992167
20735,Stract,5q6W2V8zwYbrEA0SSEg0IX,615581,1722,772876
20736,Achtabahn,2bnHA3uft5ff7aFQLvscV5,615519,95,1302318
20737,Pawbeats,4WrzIcfTrK5U6UcDp4cX6L,615518,-75,751968
20738,Ilse DeLange,3FTKP1k9VbOng3m1rgnsqx,615506,-1235,1434020
20739,Maya Berovic,4rDcBPP6ea23Vaix3EFFWO,615497,-258,616390
20740,Connie Talbot,6v6kEdFKqKZ2T7XjjBD9um,615483,-10969,646790
20741,Chill Gull,0oF2AmTrkEWD7JvK1CH1Lw,615473,-587,832112
20742,Anh QuÃ¢n Idol,0jF7Zlz8P5p74zcH7YwcMU,615442,-1920,734260
20743,Blood Cultures,1kDqy7SpqyJ7aZi7cqSBis,615399,4494,705081
20744,Berri-Tiga,3nJNGB59VvFcIeDHkGZnPB,615350,3162,615350
20745,Marques Houston,1goOx6gnQdUllLfSMsL4Rt,615337,-1161,617660
20746,Mani Hoffman,4h5uH2PyDzfpfZresu96cw,615319,725,986617
20747,ZÃ¼rcher Kammerorchester,33cajGDdkhowQ8hiuEucXM,615309,1652,644595
20748,Kryder,1xfLBmx0n8DQri9HxJsq9O,615298,1960,785135
20749,Garena Free Fire,6Lad89OaqnRo5nf7FyVipt,615292,-2314,3610514
20750,NXSTY,0fVqst4UD6o7SKW6SsWPfU,615290,-1014,766424
20751,Foggieraw,1dbTwUlL11ZYdC1YAR07AM,615266,-1828,933931
20752,Afrika Bambaataa,7cg61q8kK8jlFi8TKKw70p,615202,2992,615202
20753,Uriah Heep,45O9BwPMyywM755SYUK0sP,615199,336,840136
20754,Kiko Veneno,5TDssiSO1YPd3BINGZx3XP,615175,-748,880762
20755,Ø¹ÙØ± Ø¨Ù Ø¶ÙØ§Ø¡ Ø§ÙØ¯ÙÙ | Omar Bn DiaaAldeen,4QWJHGIft7C7BNwaOX3Ejy,615171,5044,615171
20756,Lotusx,0nllPfFG95RzZnqdWLLDCD,615016,-2004,1355571
20757,Lado Sul,0uZFRGwRv2x81BFQjPxzDu,614969,-1848,1841945
20758,Clave 702,3dBuaGsQYVTgxHkNxBNyL2,614819,902,714512
20759,Lord Finesse,1C6G15UmVQMDGpYbdsf1Oi,614753,1492,769604
20760,Seth Rogen,7xX39IyguhWsTIg4eU2reH,614698,-363,1016919
20761,Sean Feucht,3DJuBJtjHdjAXlpIZCltTR,614630,3520,631067
20762,Luis Brown,1f7FtdbdaRjeeOr0gK9f3L,614618,1884,913216
20763,The Mountain Goats,3hyGGjxu73JuzBa757H6R5,614570,2016,743933
20764,Skate Avenue PH,3PEer9A3KsLtTFwjQK1dru,614550,-10711,748388
20765,Juan Quin y Dago,2pCYP0x4PaOGhuOCHVzTjp,614451,-1113,1244562
20766,BabyDrill,4Q7FV4mw6Q3va79JwftGRv,614445,720,3480332
20767,Gerry Mulligan Sextet,6tzN9Ew9w6JB0UQr8culs1,614414,3126,628619
20768,Adam Jensen,7ymrIsmp4vE7vAtcS12J4D,614397,771,821964
20769,Dee Billz,2fBU7rOViK7ywwHCIYEa7h,614356,-730,1418313
20770,Jelani Aryeh,7A47sEe0ih6WpKmNCRMu86,614331,129,680951
20771,DJ S2K,0TXO7KlBZ3P4XMNnVrghEX,614329,-1210,3725206
20772,Jian Wang,4DcpgOrxEYPTulZEeJhAJ5,614283,3722,632352
20773,Da Vosk Docta,0eVFGwSvttHQvGrdcKXbW2,614259,4315,614259
20774,Ebril,6p7XMnNGDeGqm0ZhgPtuFp,614216,-3879,708048
20775,Blind Guardian,7jxJ25p0pPjk0MStloN6o6,614203,1146,755854
20776,"Ravi ""Rags"" Khote",7jhqJGN86YT2lS3i1HgO13,614182,-4298,809459
20777,Cavaleiros do ForrÃ³,421vs0uTmJqkbaYBd5ww42,614136,220,1863141
20778,YZERR,7z8eFxohsIg2Tu5evbNXXo,614121,1315,665899
20779,SCRUBB,3zSMaWnvUzyNlOW0Tj2s4N,614017,-1115,669396
20780,Mariano Civico,3u6R4DMXSDavQmQBzFPM3q,614010,374,614010
20781,MC Rafa Original,09sgxe1S2omDMEAwpmVauG,613976,-2045,699005
20782,çèµ«é,2sAy0e2cL6jbo0ukxlxWNJ,613935,-1958,724625
20783,Adhemar De Campos,03TpTPLRclj2iknzWXAXjP,613911,959,706256
20784,Luca Testa,0Dzj2bn9ivDSjvJVSKL4q7,613907,2572,1239056
20785,Emi Choi,7CBR3nH5wFYRbmNAuxZdcU,613878,-1270,926824
20786,phonk.me,3YNdAmDzM5zMbGYeaSCe6A,613835,97,2906518
20787,John Skyfield,6G8Vv979uOK1e7ZBIX2rzp,613825,972,738065
20788,DJ Babs,0DrzKyq66BJLP9V5IjiE4d,613751,-2669,1022674
20789,Them Dirty Roses,6n9Ciz68f2aZF98RAdshe6,613675,-1288,772782
20790,AMÃMÃ,1txb9Qg5lJ3KATxPcIYyvO,613672,394,1285376
20791,La Liga,0WG7v7wcDK5ZsUHjnZo9E6,613580,2626,705634
20792,Feint,6RQ9kYbHisp1UUbnfwHNeU,613464,-176,694744
20793,kryptogram,184mGxeseZkY2w05Nr4Tui,613431,694,778852
